instance,family,lemma_id,clause,length,origin,support,structural_check,structural_ok,implication_verdict,implication_ms,verification_solver,accepted,verification_log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,75,-19 -24,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.197586,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00075.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,76,-20 -21,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.037021,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00076.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,77,-20 -22,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,17.936627,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00077.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,78,-20 -23,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.781319,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00078.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,79,-20 -24,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.186452,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00079.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,80,-21 -22,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.424077,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00080.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,81,-21 -23,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.61097,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00081.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,82,-21 -24,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.095851,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00082.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,83,-22 -23,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.516572,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00083.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,84,-22 -24,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.078504,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00084.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,85,-23 -24,2,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.539932,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00085.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,86,17 18 19 20 21 22 23 24,8,exact_r_family,17 18 19 20 21 22 23 24,family_clause_replayed,True,UNSATISFIABLE,18.128491,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00086.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,87,-25 -26,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.391588,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00087.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,88,-25 -27,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.920535,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00088.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,89,-25 -28,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.294015,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00089.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,90,-25 -29,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,21.522954,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00090.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,91,-25 -30,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,20.111845,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00091.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,92,-25 -31,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.898192,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00092.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,93,-25 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.786238,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00093.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,94,-26 -27,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.214743,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00094.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,95,-26 -28,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.902744,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00095.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,96,-26 -29,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,20.322649,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00096.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,97,-26 -30,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.136299,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00097.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,98,-26 -31,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.356175,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00098.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,99,-26 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.78016,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00099.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,100,-27 -28,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.635115,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00100.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,101,-27 -29,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.8157,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00101.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,102,-27 -30,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.372751,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00102.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,103,-27 -31,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.641863,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00103.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,104,-27 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.626936,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00104.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,105,-28 -29,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.040411,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00105.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,106,-28 -30,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.059925,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00106.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,107,-28 -31,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,20.037601,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00107.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,108,-28 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,21.472834,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00108.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,109,-29 -30,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.587061,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00109.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,110,-29 -31,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.465237,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00110.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,111,-29 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.494453,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00111.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,112,-30 -31,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.002255,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00112.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,113,-30 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.9903,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00113.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,114,-31 -32,2,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,18.759438,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00114.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,115,25 26 27 28 29 30 31 32,8,exact_r_family,25 26 27 28 29 30 31 32,family_clause_replayed,True,UNSATISFIABLE,19.651954,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00115.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,116,-33 -34,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.703534,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00116.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,117,-33 -35,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,19.441011,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00117.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,118,-33 -36,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.871466,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00118.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,119,-33 -37,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.490951,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00119.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,120,-33 -38,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.630382,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00120.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,121,-33 -39,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.805915,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00121.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,122,-33 -40,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,19.23358,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00122.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,123,-34 -35,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.77025,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00123.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,124,-34 -36,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.941816,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00124.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,125,-34 -37,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,17.894348,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00125.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,126,-34 -38,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,17.781012,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00126.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,127,-34 -39,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,18.146547,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00127.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,128,-34 -40,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,36.062564,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00128.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,129,-35 -36,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,20.79412,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00129.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,130,-35 -37,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,20.379393,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00130.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,131,-35 -38,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,20.317408,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00131.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,132,-35 -39,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,19.28926,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00132.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,133,-35 -40,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,19.232265,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00133.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,134,-36 -37,2,exact_r_family,33 34 35 36 37 38 39 40,family_clause_replayed,True,UNSATISFIABLE,19.563609,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00134.log
